Date,Start_Hour,End_Hour,Source,Day_of_Year,Day_Name,Month_Name,Season,Production
5/29/2022,16,17,Solar,149,Sunday,May,Spring,14161.56
11/10/2022,13,14,Solar,314,Thursday,November,Fall,9804.899999999998
7/7/2020,17,18,Solar,189,Tuesday,July,Summer,7072.73
2/15/2023,10,11,Solar,46,Wednesday,February,Winter,10094.699999999999
6/19/2023,17,18,Solar,170,Monday,June,Summer,6246.799999999999
9/4/2022,16,17,Solar,247,Sunday,September,Fall,10147.83
3/30/2021,17,18,Solar,89,Tuesday,March,Spring,5937.679999999999
2/6/2020,11,12,Solar,37,Thursday,February,Winter,7666.819999999999
10/10/2021,16,17,Solar,283,Sunday,October,Fall,7946.959999999999
11/30/2024,13,14,Solar,335,Saturday,November,Fall,7515.48
4/9/2023,13,14,Solar,99,Sunday,April,Spring,12519.359999999999
4/1/2020,12,13,Solar,92,Wednesday,April,Spring,8779.33
7/24/2020,13,14,Solar,206,Friday,July,Summer,10088.259999999998
3/29/2022,11,12,Solar,88,Tuesday,March,Spring,5989.2
9/1/2020,11,12,Solar,245,Tuesday,September,Fall,6296.709999999999
7/9/2023,11,12,Solar,190,Sunday,July,Summer,11208.819999999998
6/20/2023,12,13,Solar,171,Tuesday,June,Summer,12157.109999999999
8/10/2025,13,14,Solar,222,Sunday,August,Summer,8004.919999999998
12/16/2023,11,12,Solar,350,Saturday,December,Winter,8515.289999999999
8/11/2024,9,10,Solar,224,Sunday,August,Summer,9724.399999999998
9/6/2023,10,11,Solar,249,Wednesday,September,Fall,8703.659999999998
7/15/2022,18,19,Solar,196,Friday,July,Summer,8008.1399999999985
2/26/2022,10,11,Solar,57,Saturday,February,Winter,12348.699999999999
7/2/2021,19,20,Solar,183,Friday,July,Summer,2353.8199999999997
1/15/2025,14,15,Solar,15,Wednesday,January,Winter,9552.13
6/15/2021,16,17,Solar,166,Tuesday,June,Summer,6544.65
8/22/2023,16,17,Solar,234,Tuesday,August,Summer,9899.89
5/29/2025,8,9,Solar,149,Thursday,May,Spring,7831.039999999999
7/27/2025,12,13,Solar,208,Sunday,July,Summer,15137.219999999998
1/30/2022,11,12,Solar,30,Sunday,January,Winter,5441.799999999999
12/6/2023,11,12,Solar,340,Wednesday,December,Winter,6087.409999999999
7/14/2022,10,11,Solar,195,Thursday,July,Summer,8305.989999999998
5/29/2022,16,17,Solar,149,Sunday,May,Spring,14161.56
4/19/2021,17,18,Solar,109,Monday,April,Spring,5229.28
6/24/2023,9,10,Solar,175,Saturday,June,Summer,8608.669999999998
3/13/2025,15,16,Solar,72,Thursday,March,Spring,9196.319999999998
5/2/2023,11,12,Solar,122,Tuesday,May,Spring,13044.219999999998
2/20/2023,13,14,Solar,51,Monday,February,Winter,11893.069999999998
9/25/2023,12,13,Solar,268,Monday,September,Fall,10795.049999999997
5/28/2021,11,12,Solar,148,Friday,May,Spring,8916.179999999998
7/17/2025,11,12,Solar,198,Thursday,July,Summer,13667.289999999997
5/22/2025,11,12,Solar,142,Thursday,May,Spring,16254.559999999998
1/31/2024,10,11,Solar,31,Wednesday,January,Winter,5900.65
8/21/2023,17,18,Solar,233,Monday,August,Summer,7388.289999999999
4/12/2020,14,15,Solar,103,Sunday,April,Spring,7209.579999999999
8/10/2021,17,18,Solar,222,Tuesday,August,Summer,6391.7
12/15/2023,13,14,Solar,349,Friday,December,Winter,6881.1399999999985
9/13/2020,9,10,Solar,257,Sunday,September,Fall,3793.1599999999994
6/16/2020,8,9,Solar,168,Tuesday,June,Summer,2745.0499999999997
7/8/2022,15,16,Solar,189,Friday,July,Summer,14642.949999999999
2/28/2024,13,14,Solar,59,Wednesday,February,Winter,12989.479999999998
6/30/2025,11,12,Solar,181,Monday,June,Summer,13779.989999999998
2/9/2022,14,15,Solar,40,Wednesday,February,Winter,8188.459999999999
8/3/2025,14,15,Solar,215,Sunday,August,Summer,10717.769999999999
3/22/2024,9,10,Solar,82,Friday,March,Spring,9300.969999999998
7/22/2021,14,15,Solar,203,Thursday,July,Summer,10548.719999999998
12/7/2022,14,15,Solar,341,Wednesday,December,Winter,6100.289999999999
12/11/2022,13,14,Solar,345,Sunday,December,Winter,7108.15
4/16/2020,12,13,Solar,107,Thursday,April,Spring,7919.589999999998
1/24/2020,15,16,Solar,24,Friday,January,Winter,2165.4499999999994
4/13/2024,16,17,Solar,104,Saturday,April,Spring,8690.779999999999
4/17/2024,12,13,Solar,108,Wednesday,April,Spring,18461.87
2/28/2022,10,11,Solar,59,Monday,February,Winter,9015.999999999998
6/25/2020,10,11,Solar,177,Thursday,June,Summer,5496.54
4/14/2024,8,9,Solar,105,Sunday,April,Spring,3504.9699999999993
6/17/2020,12,13,Solar,169,Wednesday,June,Summer,5754.1399999999985
5/8/2022,17,18,Solar,128,Sunday,May,Spring,9217.249999999998
8/18/2025,17,18,Solar,230,Monday,August,Summer,9441.039999999999
7/27/2024,10,11,Solar,209,Saturday,July,Summer,6906.9
4/7/2020,15,16,Solar,98,Tuesday,April,Spring,8114.4
7/26/2023,11,12,Solar,207,Wednesday,July,Summer,11422.949999999999
12/6/2023,11,12,Solar,340,Wednesday,December,Winter,6087.409999999999
4/29/2023,14,15,Solar,119,Saturday,April,Spring,7816.549999999999
7/22/2022,9,10,Solar,203,Friday,July,Summer,6050.379999999999
9/27/2023,9,10,Solar,270,Wednesday,September,Fall,7599.2
12/6/2023,11,12,Solar,340,Wednesday,December,Winter,6087.409999999999
1/14/2025,11,12,Solar,14,Tuesday,January,Winter,9801.679999999998
4/7/2020,16,17,Solar,98,Tuesday,April,Spring,7043.75
9/6/2021,12,13,Solar,249,Monday,September,Fall,8710.099999999999
12/13/2024,15,16,Solar,348,Friday,December,Winter,2461.6899999999996
5/6/2022,13,14,Solar,126,Friday,May,Spring,11189.499999999998
9/21/2024,10,11,Solar,265,Saturday,September,Fall,10447.289999999999
10/7/2021,16,17,Solar,280,Thursday,October,Fall,7916.369999999998
9/30/2021,12,13,Solar,273,Thursday,September,Fall,11732.069999999998
9/28/2021,15,16,Solar,271,Tuesday,September,Fall,7703.849999999999
5/12/2022,8,9,Solar,132,Thursday,May,Spring,3094.4199999999996
8/15/2022,16,17,Solar,227,Monday,August,Summer,12171.599999999999
1/14/2025,11,12,Solar,14,Tuesday,January,Winter,9801.679999999998
5/9/2022,15,16,Solar,129,Monday,May,Spring,9365.369999999999
4/14/2022,16,17,Solar,104,Thursday,April,Spring,8386.489999999998
6/19/2023,17,18,Solar,170,Monday,June,Summer,6246.799999999999
4/9/2022,13,14,Solar,99,Saturday,April,Spring,12195.75
7/17/2025,16,17,Solar,198,Thursday,July,Summer,14103.599999999999
1/21/2022,12,13,Solar,21,Friday,January,Winter,10951.219999999998
9/8/2020,11,12,Solar,252,Tuesday,September,Fall,6167.909999999999
3/19/2025,13,14,Solar,78,Wednesday,March,Spring,22195.46
7/11/2022,12,13,Solar,192,Monday,July,Summer,14646.169999999998
8/21/2024,16,17,Solar,234,Wednesday,August,Summer,14430.429999999997
9/13/2021,9,10,Solar,256,Monday,September,Fall,4841.2699999999995
9/8/2025,9,10,Solar,251,Monday,September,Fall,5116.579999999999
9/12/2020,18,19,Solar,256,Saturday,September,Fall,2811.0599999999995
3/25/2025,14,15,Solar,84,Tuesday,March,Spring,11735.289999999997
4/16/2023,15,16,Solar,106,Sunday,April,Spring,16132.199999999999
6/29/2025,11,12,Solar,180,Sunday,June,Summer,6660.569999999999
7/30/2020,17,18,Solar,212,Thursday,July,Summer,5454.679999999999
8/7/2024,15,16,Solar,220,Wednesday,August,Summer,13575.519999999999
8/4/2023,12,13,Solar,216,Friday,August,Summer,13755.839999999997
8/9/2025,13,14,Solar,221,Saturday,August,Summer,8325.31
1/13/2025,13,14,Solar,13,Monday,January,Winter,14791.069999999998
8/27/2021,9,10,Solar,239,Friday,August,Summer,6668.619999999999
8/5/2020,16,17,Solar,218,Wednesday,August,Summer,7737.659999999999
4/4/2021,12,13,Solar,94,Sunday,April,Spring,9775.919999999998
11/18/2025,11,12,Solar,322,Tuesday,November,Fall,12500.039999999997
9/9/2023,9,10,Solar,252,Saturday,September,Fall,7132.299999999999
1/16/2024,15,16,Solar,16,Tuesday,January,Winter,3012.3099999999995
3/31/2025,11,12,Solar,90,Monday,March,Spring,17792.109999999997
7/31/2025,8,9,Solar,212,Thursday,July,Summer,6465.759999999999
5/20/2024,8,9,Solar,141,Monday,May,Spring,4846.099999999999
6/15/2020,14,15,Solar,167,Monday,June,Summer,9115.819999999998
10/12/2021,11,12,Solar,285,Tuesday,October,Fall,8082.2
5/12/2021,13,14,Solar,132,Wednesday,May,Spring,9592.38
1/13/2025,12,13,Solar,13,Monday,January,Winter,15212.889999999998
5/26/2023,14,15,Solar,146,Friday,May,Spring,19877.059999999998
6/15/2020,15,16,Solar,167,Monday,June,Summer,9154.46
7/11/2025,16,17,Solar,192,Friday,July,Summer,19880.28
9/13/2021,11,12,Solar,256,Monday,September,Fall,6984.179999999999
6/13/2021,11,12,Solar,164,Sunday,June,Summer,8748.739999999998
7/13/2025,12,13,Solar,194,Sunday,July,Summer,15542.939999999997
5/13/2025,13,14,Solar,133,Tuesday,May,Spring,6605.829999999999
9/13/2020,9,10,Solar,257,Sunday,September,Fall,3793.1599999999994
7/30/2020,11,12,Solar,212,Thursday,July,Summer,6256.459999999999
5/1/2021,13,14,Solar,121,Saturday,May,Spring,6124.439999999999
7/7/2023,10,11,Solar,188,Friday,July,Summer,11057.48
1/31/2024,14,15,Solar,31,Wednesday,January,Winter,10532.619999999999
3/31/2025,10,11,Solar,90,Monday,March,Spring,15338.469999999998
6/26/2022,9,10,Solar,177,Sunday,June,Summer,3971.8699999999994
2/5/2025,11,12,Solar,36,Wednesday,February,Winter,9249.449999999999
5/1/2025,15,16,Solar,121,Thursday,May,Spring,8206.169999999998
8/9/2024,13,14,Solar,222,Friday,August,Summer,20493.689999999995
1/15/2025,10,11,Solar,15,Wednesday,January,Winter,8898.469999999998
4/8/2020,13,14,Solar,99,Wednesday,April,Spring,6438.3899999999985
7/24/2020,10,11,Solar,206,Friday,July,Summer,6216.209999999999
10/12/2022,16,17,Solar,285,Wednesday,October,Fall,5354.859999999999
7/23/2025,15,16,Solar,204,Wednesday,July,Summer,11319.909999999998
6/28/2021,12,13,Solar,179,Monday,June,Summer,6668.619999999999
4/28/2025,17,18,Solar,118,Monday,April,Spring,12345.479999999998
8/9/2024,13,14,Solar,222,Friday,August,Summer,20493.689999999995
6/20/2025,11,12,Solar,171,Friday,June,Summer,16516.989999999998
7/14/2024,10,11,Solar,196,Sunday,July,Summer,4240.74
10/13/2021,11,12,Solar,286,Wednesday,October,Fall,7814.939999999999
6/13/2021,8,9,Solar,164,Sunday,June,Summer,4437.159999999999
7/2/2022,11,12,Solar,183,Saturday,July,Summer,10935.119999999999
4/19/2022,9,10,Solar,109,Tuesday,April,Spring,4784.919999999999
5/25/2024,14,15,Solar,146,Saturday,May,Spring,12168.379999999997
3/6/2023,9,10,Solar,65,Monday,March,Spring,5235.719999999999
5/17/2020,11,12,Solar,138,Sunday,May,Spring,8325.31
5/25/2024,11,12,Solar,146,Saturday,May,Spring,11107.39
4/29/2024,14,15,Solar,120,Monday,April,Spring,11344.06
4/18/2020,18,19,Solar,109,Saturday,April,Spring,2509.99
10/10/2025,15,16,Solar,283,Friday,October,Fall,13351.729999999998
8/7/2022,12,13,Solar,219,Sunday,August,Summer,17795.329999999998
2/15/2025,12,13,Solar,46,Saturday,February,Winter,16462.25
5/9/2024,18,19,Solar,130,Thursday,May,Spring,9803.289999999999
6/30/2022,15,16,Solar,181,Thursday,June,Summer,9532.81
3/3/2022,12,13,Solar,62,Thursday,March,Spring,6665.4
6/23/2023,8,9,Solar,174,Friday,June,Summer,4541.8099999999995
9/2/2023,16,17,Solar,245,Saturday,September,Fall,9267.159999999998
3/4/2024,13,14,Solar,64,Monday,March,Spring,15190.349999999999
10/31/2024,10,11,Solar,305,Thursday,October,Fall,6861.819999999999
2/9/2025,10,11,Solar,40,Sunday,February,Winter,6947.15
3/3/2021,13,14,Solar,62,Wednesday,March,Spring,4720.5199999999995
6/11/2022,8,9,Solar,162,Saturday,June,Summer,3901.0299999999993
2/23/2022,15,16,Solar,54,Wednesday,February,Winter,9044.98
6/21/2025,14,15,Solar,172,Saturday,June,Summer,16054.919999999998
7/17/2025,11,12,Solar,198,Thursday,July,Summer,13667.289999999997
9/22/2020,16,17,Solar,266,Tuesday,September,Fall,3994.4099999999994
5/8/2023,14,15,Solar,128,Monday,May,Spring,10703.279999999999
8/19/2023,9,10,Solar,231,Saturday,August,Summer,7760.2
6/7/2024,17,18,Solar,159,Friday,June,Summer,8528.169999999998
4/30/2021,18,19,Solar,120,Friday,April,Spring,2382.7999999999997
7/13/2025,15,16,Solar,194,Sunday,July,Summer,17416.979999999996
4/9/2023,13,14,Solar,99,Sunday,April,Spring,12519.359999999999
9/5/2025,15,16,Solar,248,Friday,September,Fall,15341.689999999997
12/6/2023,11,12,Solar,340,Wednesday,December,Winter,6087.409999999999
12/26/2024,13,14,Solar,361,Thursday,December,Winter,8314.039999999999
1/27/2024,16,17,Solar,27,Saturday,January,Winter,4110.33
11/22/2020,13,14,Solar,327,Sunday,November,Fall,5374.179999999999
7/13/2024,18,19,Solar,195,Saturday,July,Summer,6665.4
9/18/2021,17,18,Solar,261,Saturday,September,Fall,4300.3099999999995
4/14/2024,14,15,Solar,105,Sunday,April,Spring,6950.369999999999
8/11/2024,9,10,Solar,224,Sunday,August,Summer,9724.399999999998
6/15/2023,11,12,Solar,166,Thursday,June,Summer,10529.399999999998
3/15/2023,16,17,Solar,74,Wednesday,March,Spring,7848.749999999999
1/13/2024,10,11,Solar,13,Saturday,January,Winter,3939.669999999999
4/1/2020,15,16,Solar,92,Wednesday,April,Spring,7579.879999999999
7/29/2022,16,17,Solar,210,Friday,July,Summer,9044.98
8/3/2020,11,12,Solar,216,Monday,August,Summer,7797.23
2/8/2021,11,12,Solar,39,Monday,February,Winter,3645.0399999999995
11/5/2021,10,11,Solar,309,Friday,November,Fall,6510.839999999999
4/18/2024,13,14,Solar,109,Thursday,April,Spring,13849.219999999998
6/15/2023,12,13,Solar,166,Thursday,June,Summer,11619.369999999999
1/13/2022,13,14,Solar,13,Thursday,January,Winter,7834.259999999999
12/26/2024,12,13,Solar,361,Thursday,December,Winter,8257.689999999999
8/7/2022,9,10,Solar,219,Sunday,August,Summer,10221.89
11/6/2024,9,10,Solar,311,Wednesday,November,Fall,2522.87
5/10/2024,14,15,Solar,131,Friday,May,Spring,17724.489999999998
1/6/2021,11,12,Solar,6,Wednesday,January,Winter,3182.9699999999993
11/8/2024,13,14,Solar,313,Friday,November,Fall,8706.88
1/13/2025,15,16,Solar,13,Monday,January,Winter,10778.949999999999
9/2/2022,12,13,Solar,245,Friday,September,Fall,8357.509999999998
1/20/2024,13,14,Solar,20,Saturday,January,Winter,11197.549999999997
6/13/2022,16,17,Solar,164,Monday,June,Summer,10102.749999999998
9/28/2023,11,12,Solar,271,Thursday,September,Fall,9251.06
1/19/2025,14,15,Solar,19,Sunday,January,Winter,6126.049999999999
11/17/2023,11,12,Solar,321,Friday,November,Fall,11265.169999999998
7/2/2025,8,9,Solar,183,Wednesday,July,Summer,6486.689999999999
5/18/2023,11,12,Solar,138,Thursday,May,Spring,14931.139999999998
6/19/2024,14,15,Solar,171,Wednesday,June,Summer,16573.339999999997
6/30/2022,15,16,Solar,181,Thursday,June,Summer,9532.81
9/16/2021,14,15,Solar,259,Thursday,September,Fall,5058.619999999999
4/10/2025,17,18,Solar,100,Thursday,April,Spring,17296.229999999996
7/21/2024,13,14,Solar,203,Sunday,July,Summer,6667.009999999999
12/19/2021,13,14,Solar,353,Sunday,December,Winter,7216.019999999999
7/15/2020,13,14,Solar,197,Wednesday,July,Summer,6865.039999999999
12/12/2024,13,14,Solar,347,Thursday,December,Winter,8417.08
8/4/2024,10,11,Solar,217,Sunday,August,Summer,9925.649999999998
4/29/2021,12,13,Solar,119,Thursday,April,Spring,6821.569999999999
1/27/2024,11,12,Solar,27,Saturday,January,Winter,9360.539999999999
6/7/2024,11,12,Solar,159,Friday,June,Summer,9796.849999999999
4/14/2021,12,13,Solar,104,Wednesday,April,Spring,14179.269999999999
7/8/2025,10,11,Solar,189,Tuesday,July,Summer,17474.939999999995
9/13/2024,14,15,Solar,257,Friday,September,Fall,18357.219999999998
2/5/2025,10,11,Solar,36,Wednesday,February,Winter,7956.619999999998
10/6/2022,13,14,Solar,279,Thursday,October,Fall,7924.419999999998
9/22/2022,18,19,Solar,265,Thursday,September,Fall,2394.0699999999997
1/17/2022,10,11,Solar,17,Monday,January,Winter,4419.449999999999
5/11/2022,11,12,Solar,131,Wednesday,May,Spring,16578.17
1/19/2024,13,14,Solar,19,Friday,January,Winter,7320.669999999998
8/19/2021,12,13,Solar,231,Thursday,August,Summer,7143.569999999999
9/4/2022,11,12,Solar,247,Sunday,September,Fall,10737.089999999998
11/21/2020,12,13,Solar,326,Saturday,November,Fall,8254.47
5/20/2024,11,12,Solar,141,Monday,May,Spring,9457.14
6/16/2022,19,20,Solar,167,Thursday,June,Summer,3050.95
12/6/2023,11,12,Solar,340,Wednesday,December,Winter,6087.409999999999
1/10/2022,14,15,Solar,10,Monday,January,Winter,4361.49
8/10/2025,13,14,Solar,222,Sunday,August,Summer,8004.919999999998
2/28/2024,13,14,Solar,59,Wednesday,February,Winter,12989.479999999998
8/20/2023,16,17,Solar,232,Sunday,August,Summer,9991.659999999998
12/10/2022,13,14,Solar,344,Saturday,December,Winter,7145.179999999999
10/12/2020,13,14,Solar,286,Monday,October,Fall,7233.73
4/28/2021,13,14,Solar,118,Wednesday,April,Spring,6013.349999999999
3/7/2021,10,11,Solar,66,Sunday,March,Spring,3625.7199999999993
4/29/2021,13,14,Solar,119,Thursday,April,Spring,6995.45
11/6/2024,9,10,Solar,311,Wednesday,November,Fall,2522.87
7/12/2020,11,12,Solar,194,Sunday,July,Summer,8698.83
6/8/2020,10,11,Solar,160,Monday,June,Summer,5767.019999999999
4/11/2020,18,19,Solar,102,Saturday,April,Spring,2939.859999999999
3/14/2024,11,12,Solar,74,Thursday,March,Spring,14932.749999999998
8/20/2020,10,11,Solar,233,Thursday,August,Summer,8022.629999999999
5/9/2022,15,16,Solar,129,Monday,May,Spring,9365.369999999999
6/4/2025,14,15,Solar,155,Wednesday,June,Summer,14147.069999999998
1/25/2020,11,12,Solar,25,Saturday,January,Winter,4221.419999999999
9/12/2024,12,13,Solar,256,Thursday,September,Fall,16175.669999999998
8/7/2022,9,10,Solar,219,Sunday,August,Summer,10221.89
6/24/2023,12,13,Solar,175,Saturday,June,Summer,14264.599999999999
7/17/2022,12,13,Solar,198,Sunday,July,Summer,14122.919999999998
12/25/2024,12,13,Solar,360,Wednesday,December,Winter,6032.669999999998
3/25/2021,12,13,Solar,84,Thursday,March,Spring,7858.409999999999
5/24/2020,16,17,Solar,145,Sunday,May,Spring,8330.14
10/23/2021,13,14,Solar,296,Saturday,October,Fall,8917.789999999999
1/1/2020,12,13,Solar,1,Wednesday,January,Winter,4095.8399999999997
7/7/2021,9,10,Solar,188,Wednesday,July,Summer,5538.399999999999
2/28/2024,15,16,Solar,59,Wednesday,February,Winter,11567.849999999999
9/7/2020,12,13,Solar,251,Monday,September,Fall,8988.63
2/17/2025,14,15,Solar,48,Monday,February,Winter,11078.409999999998
9/24/2023,12,13,Solar,267,Sunday,September,Fall,11696.65
2/6/2020,11,12,Solar,37,Thursday,February,Winter,7666.819999999999
6/24/2021,9,10,Solar,175,Thursday,June,Summer,5068.28
11/6/2021,13,14,Solar,310,Saturday,November,Fall,9811.339999999998
7/1/2022,15,16,Solar,182,Friday,July,Summer,11492.179999999998
6/19/2025,12,13,Solar,170,Thursday,June,Summer,9175.39
7/21/2023,14,15,Solar,202,Friday,July,Summer,14372.469999999998
10/31/2024,10,11,Solar,305,Thursday,October,Fall,6861.819999999999
5/17/2020,9,10,Solar,138,Sunday,May,Spring,5752.53
4/9/2023,16,17,Solar,99,Sunday,April,Spring,10429.58
2/13/2025,13,14,Solar,44,Thursday,February,Winter,7829.429999999999
5/2/2021,12,13,Solar,122,Sunday,May,Spring,7861.629999999999
9/8/2025,14,15,Solar,251,Monday,September,Fall,11089.679999999998
2/15/2025,16,17,Solar,46,Saturday,February,Winter,8009.749999999999
10/9/2021,12,13,Solar,282,Saturday,October,Fall,8557.149999999998
6/30/2025,11,12,Solar,181,Monday,June,Summer,13779.989999999998
7/15/2020,13,14,Solar,197,Wednesday,July,Summer,6865.039999999999
6/3/2023,15,16,Solar,154,Saturday,June,Summer,9476.46
6/18/2025,14,15,Solar,169,Wednesday,June,Summer,15844.009999999998
5/10/2024,15,16,Solar,131,Friday,May,Spring,16929.149999999998
9/3/2024,10,11,Solar,247,Tuesday,September,Fall,5889.379999999999
8/10/2025,16,17,Solar,222,Sunday,August,Summer,7339.989999999999
8/7/2024,15,16,Solar,220,Wednesday,August,Summer,13575.519999999999
12/6/2022,11,12,Solar,340,Tuesday,December,Winter,5485.2699999999995
5/19/2024,13,14,Solar,140,Sunday,May,Spring,5057.009999999999
3/29/2022,12,13,Solar,88,Tuesday,March,Spring,6583.289999999999
10/4/2023,14,15,Solar,277,Wednesday,October,Fall,11947.81
11/22/2020,15,16,Solar,327,Sunday,November,Fall,3221.609999999999
6/15/2021,11,12,Solar,166,Tuesday,June,Summer,7360.919999999998
7/29/2022,16,17,Solar,210,Friday,July,Summer,9044.98
5/11/2022,12,13,Solar,131,Wednesday,May,Spring,19476.17
9/15/2023,14,15,Solar,258,Friday,September,Fall,13295.379999999997
6/13/2023,10,11,Solar,164,Tuesday,June,Summer,7805.279999999999
6/23/2020,11,12,Solar,175,Tuesday,June,Summer,7562.169999999998
5/24/2020,16,17,Solar,145,Sunday,May,Spring,8330.14
8/5/2024,16,17,Solar,218,Monday,August,Summer,11997.719999999998
10/18/2021,11,12,Solar,291,Monday,October,Fall,8172.359999999999
7/2/2025,12,13,Solar,183,Wednesday,July,Summer,16636.129999999997
6/24/2025,13,14,Solar,175,Tuesday,June,Summer,10204.179999999998
1/24/2020,12,13,Solar,24,Friday,January,Winter,3440.5699999999993
3/31/2021,14,15,Solar,90,Wednesday,March,Spring,8524.949999999999
9/19/2024,11,12,Solar,263,Thursday,September,Fall,21256.829999999998
3/25/2025,11,12,Solar,84,Tuesday,March,Spring,11181.449999999999
9/28/2021,15,16,Solar,271,Tuesday,September,Fall,7703.849999999999
12/16/2023,11,12,Solar,350,Saturday,December,Winter,8515.289999999999
