Date,Start_Hour,End_Hour,Source,Day_of_Year,Day_Name,Month_Name,Season,Production
6/6/2020,8,9,Wind,158.0,Saturday,June,Summer,5781
6/17/2020,0,1,Wind,169.0,Wednesday,June,Summer,1433
4/28/2023,xyz,14,Solar,xyz,Friday,April,Spring,11049
2/29/2020,14,15,Wind,60.0,Saturday,February,Winter,13678
12/23/2020,15,16,Wind,358.0,Wednesday,December,Winter,11592
11/14/2023,5,6,xyz,318.0,Tuesday,November,Fall,40000
11/6/2025,0,1,Wind,310.0,Thursday,November,Fall,10322
02/27/2028,11,xyz,Wind,340.0,Thursday,xyz,Winter,-100
11/20/2025,14,15,Wind,324.0,Thursday,November,Fall,7288
8/11/2021,10,11,Solar,223.0,Wednesday,August,Summer,3701
2/6/2025,21,22,Wind,37.0,Thursday,February,Winter,12123
12/19/2021,5,6,Wind,353.0,Sunday,December,Winter,3353
5/31/2021,22,23,Wind,151.0,Monday,May,Spring,4380
7/9/2025,5,6,Wind,190.0,Wednesday,July,Summer,1561
1/17/2023,20,21,Wind,17.0,Tuesday,January,Winter,4954
5/8/2022,13,14,Solar,128.0,Sunday,May,Spring,8060
12/28/2024,21,22,Wind,363.0,Saturday,December,Winter,745
3/4/2021,xyz,17,Wind,63.0,Thursday,March,Spring,40000
4/8/2024,21,22,Wind,xyz,Monday,April,Spring,9238
3/16/2023,4,5,Wind,75.0,Thursday,March,Spring,7393
6/16/2021,1,2,Wind,167.0,Wednesday,June,Summer,1584
12/29/2021,5,6,Wind,xyz,Wednesday,December,Winter,6796
02/27/2028,10,11,Solar,106.0,xyz,April,Spring,-100
12/10/2024,7,8,Wind,345.0,Tuesday,December,Winter,10094
4/3/2020,20,21,Wind,94.0,Friday,April,Spring,828
9/10/2020,23,0,Wind,254.0,Thursday,September,Fall,2274
5/7/2020,19,20,Wind,128.0,Thursday,May,Spring,1310
9/22/2021,11,12,Solar,265.0,Wednesday,September,Fall,4603
12/29/2024,1,2,Wind,364.0,Sunday,December,Winter,743
8/18/2020,17,18,Wind,231.0,Tuesday,August,Summer,4502
4/15/2023,2,3,Wind,105.0,Saturday,April,Spring,5848
12/13/2022,13,14,Wind,347.0,Tuesday,December,Winter,3752
1/4/2022,4,5,Wind,4.0,Tuesday,January,Winter,7380
10/14/2022,20,21,Wind,287.0,Friday,October,Fall,6707
7/4/2022,3,4,Wind,185.0,Monday,July,Summer,2570
4/10/2024,23,0,Wind,xyz,Wednesday,April,xyz,40000
02/27/2028,22,23,Wind,42.0,Saturday,xyz,Winter,-100
5/4/2022,13,14,Solar,124.0,Wednesday,May,Spring,5239
11/12/2020,15,16,Wind,317.0,Thursday,November,Fall,3090
7/27/2021,10,11,Solar,208.0,Tuesday,July,Summer,3463
8/7/2025,22,23,Wind,219.0,Thursday,August,Summer,1438
7/10/2024,16,17,Solar,192.0,Wednesday,July,Summer,8750
5/1/2024,6,7,Wind,122.0,Wednesday,May,Spring,1825
6/30/2020,4,5,Wind,182.0,Tuesday,June,Summer,3605
10/24/2022,10,11,Wind,297.0,Monday,October,Fall,12639
02/27/2028,7,8,xyz,27.0,Thursday,January,Winter,-100
1/4/2023,17,18,Wind,4.0,Wednesday,January,Winter,14398
3/27/2025,0,1,Wind,86.0,Thursday,March,Spring,3101
3/19/2024,6,7,Wind,79.0,Tuesday,March,Spring,1208
5/15/2025,5,6,Wind,135.0,Thursday,May,Spring,5964
11/11/2023,7,8,Wind,315.0,Saturday,November,Fall,4433
9/11/2024,9,10,Wind,255.0,Wednesday,September,Fall,7802
10/25/2021,19,20,Wind,298.0,Monday,October,Fall,40000
1/17/2025,23,0,Wind,17.0,Friday,January,Winter,1390
5/25/2021,23,0,Wind,145.0,Tuesday,May,Spring,5255
6/2/2022,6,7,Wind,153.0,Thursday,June,Summer,4227
7/17/2025,21,22,Wind,198.0,Thursday,July,Summer,1435
11/17/2023,2,3,Wind,321.0,Friday,November,Fall,5462
9/15/2024,21,22,Wind,259.0,Sunday,September,Fall,4223
9/27/2024,7,8,Wind,271.0,Friday,September,Fall,14826
9/19/2025,14,15,Solar,262.0,Friday,September,Fall,12811
3/26/2024,3,4,Wind,86.0,Tuesday,March,Spring,6418
4/28/2023,23,0,Wind,118.0,Friday,April,Spring,3011
11/26/2025,1,2,Wind,330.0,Wednesday,November,Fall,7770
9/12/2022,9,10,Solar,255.0,Monday,September,Fall,4268
2/19/2021,17,18,Wind,50.0,Friday,February,Winter,5970
11/23/2024,13,14,Wind,328.0,Saturday,November,Fall,19463
7/13/2023,14,15,Solar,194.0,Thursday,July,Summer,9911
4/25/2021,0,1,Wind,115.0,Sunday,April,Spring,8674
7/21/2025,5,6,Wind,202.0,Monday,July,Summer,10975
6/12/2022,5,6,Wind,163.0,Sunday,June,Summer,2970
3/22/2024,xyz,15,xyz,82.0,Friday,March,,9206
3/12/2020,8,9,Wind,72.0,Thursday,March,Spring,7145
7/29/2025,10,11,Solar,210.0,Tuesday,July,Summer,8892
9/5/2024,21,22,Wind,249.0,Thursday,September,Fall,951
3/4/2025,10,11,Solar,63.0,Tuesday,March,Spring,6920
9/1/2020,0,1,Wind,245.0,Tuesday,September,Fall,1530
9/25/2022,10,11,Solar,268.0,Sunday,September,Fall,4638
12/15/2022,16,17,Wind,349.0,Thursday,December,Winter,7510
7/14/2021,2,3,Wind,195.0,Wednesday,July,Summer,5074
8/1/2021,2,3,Wind,213.0,Sunday,August,Summer,2264
11/4/2025,21,22,Wind,308.0,Tuesday,November,Fall,13895
6/4/2023,0,1,Wind,155.0,Sunday,June,Summer,8248
8/8/2023,17,18,Solar,220.0,Tuesday,August,Summer,7873
5/24/2023,11,12,Solar,144.0,Wednesday,May,Spring,10267
12/26/2022,21,22,Wind,360.0,Monday,December,Winter,5825
3/25/2022,9,10,Solar,84.0,Friday,March,Spring,5110
1/4/2020,3,4,Wind,4.0,Saturday,January,Winter,3253
6/8/2024,16,17,Solar,160.0,Saturday,June,Summer,4366
2/11/2025,15,16,Solar,42.0,Tuesday,February,Winter,4216
11/22/2022,21,22,Wind,326.0,Tuesday,November,Fall,9942
7/3/2024,10,11,Solar,185.0,Wednesday,July,Summer,6941
10/8/2022,12,13,Solar,281.0,Saturday,October,Fall,4448
10/19/2022,6,7,Wind,292.0,Wednesday,October,Fall,5792
4/12/2023,17,18,Wind,102.0,Wednesday,April,Spring,17245
11/30/2022,7,8,Wind,334.0,Wednesday,November,Fall,1246
4/5/2020,6,7,Wind,96.0,Sunday,April,Spring,7395
10/2/2020,17,18,Wind,276.0,Friday,October,Fall,3875
1/22/2023,11,12,Wind,22.0,Sunday,January,Winter,7308
8/28/2022,21,22,Wind,240.0,Sunday,August,Summer,40000
1/19/2021,7,8,Wind,19.0,Tuesday,January,Winter,11337
6/18/2021,10,11,Wind,169.0,Friday,June,Summer,5835
9/13/2020,4,5,Wind,xyz,Sunday,September,Fall,1043
9/30/2021,23,0,Wind,273.0,Thursday,September,Fall,5183
12/8/2022,0,1,Wind,342.0,Thursday,December,Winter,1337
02/27/2028,4,5,Wind,46.0,Monday,February,Winter,-100
11/19/2021,7,8,Wind,323.0,Friday,November,Fall,1325
6/2/2024,4,5,Wind,154.0,Sunday,June,Summer,5531
1/26/2023,0,1,Wind,26.0,Thursday,January,Winter,1070
11/27/2021,20,21,Wind,331.0,Saturday,November,Fall,6591
11/2/2020,20,21,Wind,307.0,Monday,November,Fall,5852
1/13/2022,2,3,Wind,13.0,Thursday,January,Winter,2945
7/20/2025,7,8,Wind,201.0,Sunday,July,Summer,5190
1/25/2025,18,19,Wind,25.0,Saturday,January,Winter,7346
12/28/2023,10,11,Wind,362.0,Thursday,December,Winter,14535
10/29/2020,11,12,Wind,303.0,Thursday,October,Fall,8068
1/5/2022,8,9,Wind,5.0,Wednesday,January,Winter,6458
4/25/2024,11,12,Solar,116.0,Thursday,April,Spring,6361
2/20/2024,14,15,Wind,51.0,Tuesday,,Winter,8667
3/3/2024,6,7,Wind,63.0,Sunday,March,Spring,3184
5/27/2023,9,10,Solar,147.0,Saturday,May,Spring,6602
12/1/2021,9,10,Wind,335.0,Wednesday,December,Winter,13494
10/28/2024,17,18,Wind,302.0,Monday,October,Fall,1353
7/19/2021,4,5,Wind,200.0,Monday,July,Summer,4963
6/2/2025,10,11,Solar,153.0,Monday,June,Summer,4664
10/5/2025,18,19,Wind,278.0,Sunday,October,Fall,9581
2/9/2025,23,0,Wind,40.0,Sunday,February,Winter,2910
8/18/2023,16,17,Solar,230.0,Friday,August,Summer,7024
1/22/2023,6,7,Wind,22.0,Sunday,January,Winter,5660
12/6/2021,0,1,Wind,340.0,Monday,December,Winter,4008
02/27/2028,4,5,xyz,130.0,Saturday,May,Spring,-100
8/27/2024,1,2,Wind,240.0,Tuesday,August,Summer,2559
8/20/2024,20,21,Wind,233.0,Tuesday,August,Summer,7582
7/16/2024,0,1,Wind,198.0,Tuesday,July,Summer,9526
1/8/2020,17,18,Wind,8.0,Wednesday,January,Winter,2774
11/8/2021,23,0,Wind,312.0,Monday,November,Fall,1771
xyz,9,,Wind,284.0,Wednesday,October,Fall,40000
11/9/2021,6,7,Wind,313.0,Tuesday,November,Fall,1976
6/30/2023,10,11,Solar,181.0,Friday,June,Summer,5471
8/16/2023,3,4,Wind,228.0,Wednesday,August,Summer,1287
6/22/2025,2,3,Wind,,Sunday,June,xyz,40000
1/25/2020,10,11,Wind,25.0,Saturday,January,Winter,2309
10/19/2025,6,7,Wind,292.0,Sunday,October,Fall,7386
2/1/2020,3,4,Wind,32.0,Saturday,February,Winter,9121
5/4/2022,14,15,Solar,124.0,Wednesday,May,Spring,5436
3/21/2021,3,4,Wind,80.0,Sunday,,Spring,3164
2/20/2023,14,15,Solar,51.0,Monday,February,Winter,6828
10/31/2022,10,11,Wind,304.0,Monday,October,Fall,7597
2/9/2022,16,17,Solar,40.0,Wednesday,February,Winter,2907
5/25/2023,18,19,Wind,145.0,Thursday,May,Spring,10928
1/22/2020,3,4,Wind,22.0,Wednesday,January,Winter,3108
2/3/2023,9,10,Wind,34.0,Friday,February,Winter,7855
02/27/2028,21,22,Wind,280.0,Thursday,October,Fall,-100
10/22/2021,17,18,Wind,295.0,Friday,October,Fall,4564
7/23/2022,22,23,Wind,204.0,Saturday,July,Summer,1242
02/27/2028,2,3,Wind,xyz,Wednesday,July,Summer,-100
9/8/2024,7,8,Wind,252.0,Sunday,,Fall,xyz
10/19/2024,1,2,Wind,293.0,Saturday,October,Fall,5159
8/8/2023,20,21,Wind,220.0,Tuesday,August,Summer,2284
10/1/2020,13,14,Wind,275.0,Thursday,October,Fall,9017
11/20/2024,2,3,Wind,325.0,Wednesday,November,Fall,8770
6/24/2021,3,4,Wind,175.0,Thursday,June,Summer,2185
4/4/2021,5,6,Wind,94.0,Sunday,April,Spring,5317
3/21/2024,11,12,Solar,81.0,Thursday,March,Spring,6742
4/17/2022,4,5,Wind,107.0,Sunday,April,Spring,6844
5/5/2024,13,14,Solar,126.0,Sunday,May,Spring,4292
3/31/2023,1,2,Wind,90.0,Friday,March,Spring,12871
6/19/2025,3,4,Wind,170.0,Thursday,June,Summer,5158
4/27/2023,13,14,Solar,117.0,Thursday,April,Spring,6866
5/21/2023,15,16,Wind,141.0,Sunday,May,Spring,4258
2/18/2025,23,0,Wind,49.0,Tuesday,February,Winter,11232
9/21/2025,16,17,Solar,264.0,Sunday,September,Fall,4534
3/16/2020,18,19,Wind,76.0,Monday,March,Spring,1447
1/6/2021,15,16,Wind,6.0,Wednesday,January,Winter,1426
1/29/2024,10,11,Wind,29.0,Monday,January,Winter,9000
02/27/2028,23,0,Wind,24.0,Tuesday,January,Winter,-100
11/10/2025,8,9,Wind,314.0,Monday,November,Fall,8218
8/15/2025,12,13,Solar,227.0,Friday,August,Summer,10494
6/13/2022,xyz,9,Solar,164.0,Monday,June,Summer,40000
11/11/2022,12,13,Solar,315.0,Friday,November,Fall,6269
8/12/2020,4,5,Wind,225.0,Wednesday,August,Summer,2188
7/29/2025,14,15,Solar,210.0,Tuesday,July,Summer,10884
3/29/2023,14,15,Wind,88.0,Wednesday,March,Spring,11637
6/16/2023,17,18,Solar,167.0,Friday,June,Summer,4730
02/27/2028,16,17,,310.0,Tuesday,November,Fall,xyz
3/5/2023,19,20,Wind,64.0,Sunday,March,Spring,846
4/5/2020,16,17,Wind,96.0,Sunday,April,Spring,8385
02/27/2028,7,8,Wind,xyz,xyz,November,Fall,-100
xyz,23,0,Wind,208.0,xyz,July,Summer,3408
3/16/2023,10,11,Solar,75.0,Thursday,March,Spring,10580
9/6/2021,6,7,Wind,249.0,Monday,September,Fall,919
1/3/2025,6,7,Wind,3.0,Friday,January,Winter,2494
7/19/2025,17,18,Wind,200.0,Saturday,July,Summer,11049
10/7/2022,16,17,Solar,280.0,Friday,October,Fall,4200
6/22/2022,17,18,Solar,173.0,Wednesday,June,Summer,5382
2/20/2021,8,9,Wind,51.0,Saturday,February,Winter,12239
4/25/2024,20,21,Wind,116.0,Thursday,April,Spring,1639
2/11/2024,21,22,Wind,42.0,Sunday,February,Winter,7404
02/27/2028,12,,Solar,65.0,Monday,March,Spring,-100
2/12/2022,0,1,Wind,43.0,Saturday,February,Winter,3502
xyz,14,15,,256.0,Monday,September,xyz,5149
5/10/2023,5,6,Wind,130.0,Wednesday,May,Spring,7207
12/1/2023,16,17,Wind,335.0,Friday,xyz,Winter,40000
3/30/2024,4,5,Wind,90.0,Saturday,March,Spring,3152
2/20/2020,10,11,Wind,51.0,Thursday,February,Winter,10278
6/24/2025,16,17,Solar,175.0,Tuesday,June,Summer,9564
8/20/2020,21,22,Wind,233.0,Thursday,August,Summer,2531
3/1/2021,16,17,Wind,60.0,Monday,March,Spring,4306
3/3/2022,5,6,Wind,62.0,Thursday,March,Spring,1379
8/8/2022,1,2,Wind,220.0,Monday,August,Summer,6787
4/19/2021,6,7,Wind,109.0,Monday,April,Spring,1195
11/25/2023,7,8,Wind,329.0,Saturday,November,Fall,5964
12/9/2024,18,19,Wind,344.0,Monday,December,Winter,13273
11/2/2022,0,1,Wind,306.0,xyz,xyz,Fall,40000
10/10/2021,23,0,Wind,283.0,Sunday,October,Fall,3894
10/11/2025,3,4,Wind,284.0,Saturday,October,Fall,3051
9/24/2020,21,22,Wind,268.0,Thursday,September,Fall,8822
1/29/2024,2,3,Wind,29.0,Monday,January,Winter,7878
7/18/2025,11,12,Solar,199.0,Friday,July,Summer,7862
1/6/2021,0,1,Wind,6.0,,January,Winter,40000
6/10/2020,21,22,Wind,162.0,Wednesday,June,Summer,1000
1/13/2021,18,19,Wind,13.0,Wednesday,January,Winter,10367
3/29/2025,10,11,Wind,88.0,Saturday,March,Spring,13203
11/30/2024,4,5,Wind,335.0,Saturday,November,Fall,3757
10/4/2025,22,23,Wind,277.0,Saturday,October,Fall,14704
2/17/2022,21,xyz,Wind,,Thursday,xyz,Winter,7180
5/18/2023,4,5,Wind,138.0,Thursday,May,Spring,6065
1/9/2025,17,18,Wind,9.0,Thursday,January,Winter,6817
2/18/2022,4,5,Wind,49.0,Friday,February,Winter,10745
9/27/2020,13,14,Wind,271.0,Sunday,September,Fall,13444
10/25/2023,13,14,Wind,298.0,Wednesday,October,Fall,11171
4/11/2024,7,8,Wind,102.0,Thursday,April,Spring,3486
2/4/2021,14,15,Wind,35.0,Thursday,February,Winter,3105
1/9/2022,21,22,Wind,9.0,Sunday,January,Winter,1604
9/19/2023,19,20,Wind,262.0,Tuesday,September,Fall,6172
12/28/2023,14,15,Wind,362.0,Thursday,December,Winter,14268
02/27/2028,14,15,Solar,xyz,Sunday,May,Spring,40000
10/22/2021,xyz,6,Wind,295.0,Friday,xyz,,2488
8/15/2020,2,3,Wind,228.0,Saturday,August,Summer,453
5/1/2024,9,10,Solar,122.0,Wednesday,May,Spring,2179
5/31/2023,11,12,Solar,151.0,Wednesday,May,Spring,10588
9/9/2023,6,7,Wind,252.0,Saturday,September,Fall,2179
10/17/2023,22,23,Wind,290.0,Tuesday,October,Fall,11072
2/10/2021,12,13,Wind,41.0,Wednesday,February,Winter,8505
5/27/2025,3,4,,147.0,Tuesday,May,Spring,7359
7/6/2024,10,11,Wind,188.0,Saturday,July,Summer,8896
2/12/2021,22,23,Wind,43.0,Friday,February,Winter,8429
5/10/2020,11,12,Wind,131.0,Sunday,May,Spring,2511
9/18/2020,8,9,Wind,262.0,Friday,September,Fall,6252
3/7/2023,11,12,Wind,66.0,Tuesday,March,Spring,10349
9/5/2022,6,7,Wind,248.0,Monday,September,Fall,2699
9/23/2025,1,2,Wind,266.0,Tuesday,September,Fall,8715
8/17/2025,20,21,Wind,229.0,Sunday,August,Summer,5324
12/26/2023,17,18,Wind,360.0,Tuesday,December,Winter,2478
xyz,4,5,Wind,118.0,Wednesday,April,Spring,921
5/29/2022,10,11,Solar,149.0,Sunday,May,Spring,8706
6/14/2022,13,14,Solar,165.0,Tuesday,June,Summer,6983
6/7/2023,16,17,Solar,158.0,Wednesday,June,Summer,8275
8/28/2024,16,17,Solar,241.0,Wednesday,August,Summer,9978
5/25/2022,6,7,Wind,145.0,Wednesday,May,Spring,2701
3/21/2021,21,22,Wind,80.0,Sunday,March,Spring,6579
12/11/2021,12,13,Solar,345.0,Saturday,December,Winter,4309
4/12/2023,1,2,Wind,102.0,Wednesday,April,Spring,11939
02/27/2028,17,18,Wind,354.0,Tuesday,December,Winter,-100
4/12/2023,2,3,Wind,102.0,Wednesday,April,Spring,11833
7/24/2022,0,1,Wind,205.0,Sunday,July,Summer,874
6/13/2022,16,17,Solar,164.0,Monday,June,Summer,6275
3/3/2023,18,19,Wind,62.0,Friday,March,Spring,40000
11/4/2024,18,19,Wind,309.0,Monday,November,Fall,3028
6/3/2020,3,4,Wind,155.0,Wednesday,June,Summer,959
12/8/2020,3,4,Wind,343.0,Tuesday,December,Winter,3046
11/10/2021,0,1,Wind,314.0,Wednesday,November,Fall,666
6/13/2021,12,13,Solar,164.0,Sunday,June,Summer,4895
10/28/2020,3,4,Wind,302.0,Wednesday,October,Fall,7564
02/27/2028,0,1,Wind,199.0,Wednesday,xyz,Summer,-100
9/1/2022,17,18,Solar,244.0,Thursday,September,Fall,4101
5/17/2022,10,11,Solar,137.0,Tuesday,May,Spring,5574
02/27/2028,17,18,Solar,90.0,Wednesday,March,Spring,-100
10/13/2022,0,1,Wind,286.0,Thursday,October,Fall,1317
5/26/2023,20,21,Wind,146.0,Friday,May,Spring,7290
8/20/2022,8,9,Wind,232.0,Saturday,August,Summer,2160
7/19/2020,3,4,Wind,201.0,Sunday,July,Summer,863
8/11/2025,2,3,Wind,223.0,Monday,August,Summer,6584
12/28/2023,19,20,Wind,362.0,Thursday,December,Winter,13513
2/26/2024,14,15,Wind,57.0,Monday,February,Winter,14381
1/30/2023,0,1,Wind,30.0,Monday,January,Winter,5682
9/18/2024,2,3,Wind,262.0,Wednesday,September,Fall,9585
9/29/2025,10,11,Solar,272.0,Monday,September,Fall,6067
4/13/2021,19,20,Wind,103.0,Tuesday,April,Spring,3355
1/21/2022,6,7,Wind,21.0,Friday,January,Winter,4966
6/18/2023,11,12,Solar,169.0,Sunday,June,Summer,6046
1/14/2025,7,8,Wind,14.0,Tuesday,January,Winter,2300
7/7/2020,21,22,Wind,189.0,Tuesday,July,Summer,1708
6/16/2021,10,11,Solar,167.0,Wednesday,June,Summer,3371
4/23/2021,5,6,Wind,113.0,Friday,April,Spring,5538
3/8/2020,19,20,Wind,68.0,Sunday,March,Spring,7191
02/27/2028,xyz,13,Solar,118.0,Thursday,April,Spring,xyz
2/2/2025,23,0,Wind,33.0,Sunday,February,Winter,1309
6/6/2023,16,17,Solar,157.0,Tuesday,June,Summer,6810
7/22/2021,21,22,Wind,203.0,Thursday,July,Summer,2850
6/3/2024,9,10,Solar,155.0,Monday,June,Summer,4970
9/15/2024,16,17,Solar,259.0,Sunday,September,Fall,9549
8/28/2025,6,7,Wind,240.0,Thursday,August,Summer,2426
5/8/2022,19,20,Wind,128.0,Sunday,May,Spring,3784
12/3/2024,3,4,Wind,338.0,Tuesday,December,Winter,4925
1/14/2023,21,22,Wind,14.0,Saturday,January,Winter,12606
4/14/2021,2,3,Wind,104.0,Wednesday,April,Spring,3861
11/17/2022,13,14,Wind,321.0,Thursday,November,Fall,14561
8/6/2021,12,13,Wind,218.0,Friday,August,Summer,12324
1/17/2022,20,xyz,Wind,17.0,,January,Winter,1618
4/7/2023,1,2,Wind,97.0,Friday,April,Spring,2446
8/19/2024,13,14,Solar,232.0,Monday,August,Summer,9549
8/29/2023,9,10,Solar,241.0,Tuesday,August,Summer,xyz
8/20/2021,14,15,Solar,232.0,Friday,August,Summer,5211
1/10/2020,16,17,Wind,10.0,Friday,January,Winter,2790
9/23/2023,21,22,Wind,266.0,Saturday,September,Fall,1062
9/11/2025,8,9,Wind,254.0,Thursday,September,Fall,11938
12/19/2023,3,4,Wind,353.0,Tuesday,December,Winter,5723
8/28/2021,7,8,Wind,240.0,Saturday,August,Summer,3543
1/6/2020,2,3,Wind,6.0,Monday,January,Winter,2422
8/20/2024,18,19,Wind,233.0,Tuesday,August,Summer,9820
3/19/2023,8,9,Wind,78.0,Sunday,March,Spring,40000
12/8/2023,2,3,Wind,342.0,Friday,December,Winter,6034
9/8/2025,22,23,Wind,251.0,Monday,September,Fall,2596
7/7/2025,4,5,Wind,188.0,Monday,July,Summer,4441
7/8/2022,23,0,Wind,189.0,Friday,July,Summer,3923
8/30/2022,20,21,xyz,242.0,Tuesday,August,Summer,2964
7/2/2020,1,2,Wind,184.0,Thursday,July,Summer,2557
6/17/2023,19,20,Solar,168.0,Saturday,June,Summer,1878
2/22/2023,16,17,Wind,53.0,Wednesday,February,Winter,2706
1/3/2021,19,20,Wind,3.0,Sunday,January,Winter,2181
3/11/2023,13,xyz,Wind,70.0,Saturday,March,Spring,6640
11/25/2020,12,13,Wind,330.0,Wednesday,November,Fall,5362
10/1/2024,20,21,Wind,275.0,Tuesday,October,Fall,3845
12/21/2024,3,4,Wind,356.0,Saturday,December,Winter,9936
1/17/2021,0,1,Wind,17.0,Sunday,January,Winter,5025
7/7/2025,18,19,Wind,188.0,Monday,July,Summer,12589
3/19/2020,6,7,Wind,79.0,Thursday,March,Spring,1222
02/27/2028,9,10,,185.0,Friday,July,Summer,40000
8/3/2022,12,13,Solar,215.0,Wednesday,August,Summer,6322
10/4/2022,5,6,Wind,277.0,Tuesday,October,Fall,1006
3/11/2023,9,10,Wind,70.0,Saturday,March,Spring,5264
9/28/2020,9,10,Wind,272.0,Monday,September,Fall,4118
7/23/2020,8,9,Solar,205.0,Thursday,July,Summer,1304
4/30/2023,18,19,Solar,120.0,Sunday,April,Spring,3843
6/30/2025,18,19,Solar,181.0,Monday,June,Summer,4963
4/25/2025,4,5,Wind,115.0,Friday,April,Spring,2651
1/14/2025,19,20,Wind,14.0,Tuesday,January,Winter,2466
10/24/2022,19,20,Wind,297.0,Monday,October,Fall,7803
5/17/2025,15,16,Solar,137.0,Saturday,May,Spring,5475
7/20/2025,18,19,Wind,201.0,Sunday,July,Summer,11288
3/14/2023,12,13,Wind,73.0,Tuesday,March,Spring,20272
xyz,17,18,Wind,15.0,Friday,January,xyz,3373
1/9/2021,8,9,Wind,9.0,Saturday,January,Winter,3720
xyz,4,5,Wind,120.0,Wednesday,April,Spring,5047
10/2/2022,23,0,Wind,275.0,Sunday,October,Fall,1228
12/14/2021,15,16,Solar,348.0,Tuesday,December,Winter,1717
12/8/2022,15,16,Wind,342.0,Thursday,December,Winter,2234
6/26/2020,23,0,Wind,178.0,Friday,June,Summer,2221
8/4/2021,1,2,Wind,216.0,Wednesday,August,Summer,717
11/6/2024,15,16,Solar,311.0,Wednesday,November,Fall,2722
10/29/2020,10,11,Wind,303.0,Thursday,October,Fall,7942
7/29/2022,0,1,Wind,210.0,Friday,July,Summer,1991
9/29/2025,1,2,Wind,272.0,Monday,September,Fall,1543
12/30/2024,21,22,Wind,365.0,Monday,December,Winter,1533
11/22/2023,8,9,Wind,326.0,xyz,November,xyz,40000
10/2/2022,2,3,Wind,275.0,Sunday,October,Fall,6294
10/11/2022,3,4,Wind,284.0,xyz,October,Fall,40000
3/24/2020,8,9,Wind,84.0,Tuesday,March,Spring,5156
1/2/2024,14,15,Wind,2.0,Tuesday,January,Winter,18611
2/1/2023,19,20,Wind,32.0,Wednesday,February,Winter,8874
7/5/2025,8,9,Solar,186.0,Saturday,July,Summer,4789
4/13/2021,12,13,Solar,103.0,Tuesday,April,Spring,6866
5/27/2021,12,13,Solar,147.0,Thursday,May,Spring,4887
12/8/2021,20,21,Wind,342.0,Wednesday,December,Winter,5899
7/15/2023,12,13,Wind,196.0,Saturday,,Summer,9670
8/21/2024,18,19,Solar,234.0,Wednesday,xyz,Summer,5540
9/13/2022,7,8,Wind,256.0,Tuesday,September,Fall,2728
02/27/2028,12,13,Solar,xyz,Tuesday,November,Fall,-100
8/20/2024,10,11,Solar,233.0,Tuesday,August,Summer,8073
4/1/2022,21,22,Wind,91.0,Friday,April,Spring,10624
6/17/2020,21,22,Wind,169.0,Wednesday,June,Summer,1173
10/30/2023,16,17,Wind,303.0,Monday,October,Fall,6592
1/8/2022,11,12,Wind,8.0,Saturday,January,Winter,12836
6/21/2021,20,21,Wind,172.0,Monday,June,Summer,3432
10/18/2023,13,14,Wind,291.0,Wednesday,October,Fall,13322
2/26/2021,23,0,Wind,57.0,Friday,February,Winter,5843
4/14/2025,3,4,Wind,104.0,Monday,April,Spring,870
10/29/2022,22,23,Wind,302.0,Saturday,October,Fall,4708
3/9/2025,7,8,Wind,68.0,Sunday,March,Spring,8337
3/16/2023,18,19,Wind,75.0,Thursday,March,Spring,8469
8/6/2024,9,10,Solar,219.0,Tuesday,August,Summer,4214
11/19/2025,20,21,Wind,323.0,Wednesday,November,Fall,12830
11/26/2022,11,12,Wind,330.0,Saturday,November,Fall,5682
10/7/2021,10,11,Solar,280.0,Thursday,October,Fall,4225
6/16/2024,4,5,Wind,168.0,Sunday,June,Summer,8402
1/9/2025,1,2,Wind,9.0,Thursday,January,Winter,11407
8/31/2023,16,17,Wind,243.0,Thursday,August,Summer,9178
3/25/2024,12,13,Wind,85.0,Monday,March,Spring,11030
02/27/2028,17,18,Wind,20.0,Wednesday,January,Winter,-100
02/27/2028,0,1,Wind,73.0,Friday,March,Spring,-100
12/20/2024,9,10,Wind,355.0,Friday,December,Winter,6332
3/19/2021,18,19,Wind,78.0,Friday,March,Spring,9027
8/2/2025,23,0,Wind,214.0,Saturday,August,Summer,1823
9/17/2020,20,21,Wind,261.0,Thursday,September,Fall,7492
5/20/2025,10,11,Solar,140.0,Tuesday,May,Spring,6320
8/18/2024,4,5,Wind,231.0,Sunday,August,Summer,2707
3/17/2024,22,23,Wind,77.0,Sunday,March,Spring,1507
8/29/2025,5,6,Wind,241.0,Friday,August,Summer,9138
1/17/2022,12,13,Solar,17.0,Monday,January,Winter,3597
3/23/2021,22,23,Wind,82.0,Tuesday,March,Spring,1100
11/5/2022,10,11,Solar,309.0,Saturday,November,Fall,6400
10/14/2023,8,9,Wind,287.0,Saturday,October,Fall,4602
5/24/2023,2,3,Wind,144.0,Wednesday,May,Spring,7072
5/28/2024,10,11,Wind,149.0,Tuesday,May,Spring,40000
2/8/2022,8,9,Wind,39.0,Tuesday,February,Winter,4718
9/12/2023,18,19,Wind,255.0,Tuesday,September,Fall,2470
11/17/2020,17,18,Wind,322.0,Tuesday,November,Fall,1732
7/12/2020,11,12,Solar,194.0,Sunday,July,Summer,5403
4/9/2021,5,6,Wind,99.0,Friday,April,Spring,4058
2/14/2020,3,4,Wind,45.0,Friday,February,Winter,6196
4/15/2024,2,3,Wind,106.0,Monday,April,Spring,2801
7/22/2025,15,16,Wind,203.0,Tuesday,July,Summer,15043
